,_id,id_str,full_tweet_text,screen_name,created_ts
114,5f834ed5aabcfe3ee19e59a5,ID_1312821139924803591,"@atrupar After reading the comments @atrupar I have come to the conclusion there are just as many bat shit crazy Q types on th left as there are on the right. Edit for a cough is obvious choice,  but Jesus some of the shit people are coming up with is idiotic on a Qanon scale.",TurdFerguson317,2020-10-04 18:25:25
115,5f834ed5aabcfe3ee19e59a6,ID_1311921867930955776,@Conixel @HvmizK @Parthenogene @Sharex1 @realDonaldTrump That court is in the right-wingers' parallel universe where QAnon &amp; Paedo Trump are fighting paedophilia. 😂,A_mabdi,2020-10-02 06:52:02
116,5f834ed5aabcfe3ee19e59a7,ID_1312225896636592128,@RachelDTobias Still better than the Greens. I have to vote out my Sheriff and vote out a Qanon here in Florida. Going to vote Libertarian for President.,NewOrleansRene,2020-10-03 03:00:08
117,5f834ed5aabcfe3ee19e59a8,ID_1312949027164639232,@becca_schmecca @kate_awakening @realDonaldTrump Looks like you need a little red pill sweat heart... WWG1WGA!,Qsplan1,2020-10-05 02:53:36
118,5f834ed5aabcfe3ee19e59a9,ID_1312027906701361154,#qanon 10 DAYS DARKNESS = 141 &gt;&lt; 114 &gt; 10 1 22 &gt;&gt;&gt; 10-1-2020,RockbabysL,2020-10-02 13:53:23
119,5f834ed5aabcfe3ee19e59aa,ID_1312469073087717378,@BurudForTexas @JohnCornyn @brithume Saw a tweet yesterday that stated the @GOP should change their name to #QOP as they are now fully the party of Trump and Qanon wackadoos. #SuperSpreaders #8645 #TreasonWeasels #Cult45,HayThatsMyBike,2020-10-03 19:06:26
120,5f834ed5aabcfe3ee19e59ab,ID_1312798999015903232,@WWG1WGA @DNI_Ratcliffe Epstein was a @CIA asset...,3ngm1,2020-10-04 16:57:26
121,5f834ed5aabcfe3ee19e59ac,ID_1312775443943231488,@craigtimberg Why ban Q accounts just because they spread more truth than the Washington post does? Because they are waking people up to the lies of the lamestream media and politicians? Or because Q is exposing the pedophilia problem around the world.  We will not be silent anymore #WWG1WGA,tfet123,2020-10-04 15:23:50
122,5f834ed5aabcfe3ee19e59ad,ID_1311933389629526017,"Please stop immediately assuming Trump is faking his COVID results for strategic purposes. We are not QAnon; we are far better than that. Wish him a swift recovery, and accept the situation unless it is proven false.",john_joconnor66,2020-10-02 07:37:49
123,5f834ed5aabcfe3ee19e59ae,ID_1312243156050563072,"@realDonaldTrump Yo what does Q have to say about this? I’m dying to know but can’t afford the drop. 

#WWG1WWGA right?",MAGABOT3,2020-10-03 04:08:43
124,5f834ed5aabcfe3ee19e59af,ID_1312754293867454465,@realDonaldTrump Wwg1wgaworldwide I pray for you and your family mr president,Woke37485853,2020-10-04 13:59:48
125,5f834ed5aabcfe3ee19e59b0,ID_1312469594968264704,"@realDonaldTrump He lied &amp; downplayed the virus in March.

He made fun of people who wore mask &amp; did not role model.

He did not follow the CDC guidelines.

He push unscientific treatments like hydrochloride &amp; zinc, he is not using those treatments.

The #MAGA, #Qanon, #GOP are accomplices.",AlexVilaTrains,2020-10-03 19:08:30
126,5f834ed6aabcfe3ee19e59b1,ID_1311825876187779079,The spread of QAnon beliefs throughout America makes me incredibly sad. It's an anonymous user on a message board that makes outrageous claims. How could you put so much stock in that?,TommyBoyThe3rd,2020-10-02 00:30:36
127,5f834ed6aabcfe3ee19e59b2,ID_1311807865921982472,"@JacobRubashkin @HotlineJosh Everyone, please support @RepDMB in CO-03! Diane is running against a crazy QAnon person and has a dead-solid chance of taking back a seat we last held in 2010.",brett_7g,2020-10-01 23:19:02
128,5f834ed6aabcfe3ee19e59b3,ID_1312097665442869248,"@mikearcher69 @BobPersis @RepAdamSchiff Right on man, they are in for a big surprise. WWG1WGA 🇨🇦🇺🇸",sarniatechvoice,2020-10-02 18:30:35
129,5f834ed6aabcfe3ee19e59b4,ID_1312265387078111232,#PlanetX Donald Trump Does Not Have COVID CONFIRMED #poleahift #QAnon #Nibiru,vseposlovici,2020-10-03 05:37:03
130,5f834ed6aabcfe3ee19e59b5,ID_1312144716801081344,@BarryHi70969450 @FRCdc @weestaarlee @JamesOKeefeIII @Project_Veritas Her come the moron base to chime in with their 3rd grade educations....right on cue. And with all caps....but no American flags...so you gotta question the QAnon nationalism. 😂,DJT_frat_paddle,2020-10-02 21:37:33
131,5f834ed6aabcfe3ee19e59b6,ID_1311726741451235328,"@meralee727 Honey, this freak show is a #QAnon cult member waving his wackadoodle flag. Just report him and block him.",AnotherThingTV,2020-10-01 17:56:40
132,5f834ed6aabcfe3ee19e59b7,ID_1312072292252475392,@realDonaldTrump @FLOTUS We love you and Melania!!!  I Pray for your speedy recovery. A positive result of this; a wonderful break from the MSM. Go silent for awhile so they have to fumble and scramble to stay alive. GOD Bless the two of you. I know you’ll be fine. WWG1WGA 🇺🇸🇺🇸❤️,KarenHa44189917,2020-10-02 16:49:46
133,5f834ed6aabcfe3ee19e59b8,ID_1312149645607354370,@RogerOver8 @BradMossEsq @Redistrict You’re a perfect candidate for qanon. Please tell me you’re a qanon-er,polyscifi1,2020-10-02 21:57:08
134,5f834ed6aabcfe3ee19e59b9,ID_1312355847096459267,@elenochle @realDonaldTrump @MELANIATRUMP @JuliansRum Thoughts and prayers to you and yours Mr. President @POTUS wwg1wga,BA4200,2020-10-03 11:36:30
135,5f834ed6aabcfe3ee19e59ba,ID_1312778587846606848,@kirstiealley @realDonaldTrump @FLOTUS Truly the world is with you. WWG1WGA Mr. President!,InvestClauseau,2020-10-04 15:36:20
136,5f834ed6aabcfe3ee19e59bb,ID_1312230719989538818,"If Trump dies of this thing, just imagine how crazy the Qanon conspiracy theories are going to be!",calebvoskamp,2020-10-03 03:19:18
137,5f834ed6aabcfe3ee19e59bc,ID_1312168550086270976,@mickyfmickyf @ChillaxBcn @afneil You don’t get it. It’s not for me to prove your bullshit you absolute bellend. I’m not wasting my time with someone who  chats shit. I’ll leave you to pleasure yourself to QAnon. Night.,seriouslee82,2020-10-02 23:12:15
138,5f834ed6aabcfe3ee19e59bd,ID_1312405662224265219,"@cjtruth I have no idea what QAnon is, they have no uniform, they have no meetings, they have no flag, they have no leader... What is it they're condemning..? I think the Democrats have fallen for a conspiracy theory... 😳😀😂🤣",Aristarkos2,2020-10-03 14:54:27
139,5f834ed7aabcfe3ee19e59be,ID_1311966265397981184,@realDonaldTrump @FLOTUS 1rst security move because he'll be better protected if he quarantines in a secure location. Him and his team probably felt his life and his wife's lives were in danger. 2nd he knows he will recover fast with hydroxychloroquine and make it public easier after! WWG1WGA,MartinBrunet11,2020-10-02 09:48:27
140,5f834ed7aabcfe3ee19e59bf,ID_1311788724011835402,@GerryCallahan Bwahahaha. That will send the Qanon folks and proud boys over the edge,Bacstabcallaha1,2020-10-01 22:02:58
141,5f834ed7aabcfe3ee19e59c0,ID_1312029708922445826,"@proxcee @curly156 Amen. Thank you.
WWG1WGA 
🇺🇸❤💯🇺🇸❤💯🇺🇸❤💯🇺🇸",1963tree,2020-10-02 14:00:33
142,5f834ed7aabcfe3ee19e59c1,ID_1312045539018575873,#qanon sorry,daveloach2,2020-10-02 15:03:27
143,5f834ed7aabcfe3ee19e59c2,ID_1311941088391974912,@VincentCrypt46 Ready red..WWG1WGA,iflytwa40,2020-10-02 08:08:24
144,5f834ed7aabcfe3ee19e59c3,ID_1312542692207931392,@realDonaldTrump Thank you for what you are doing for us and the world. 🙏🙏🙏WWG1WGA,Mark97409393,2020-10-03 23:58:58
145,5f834ed7aabcfe3ee19e59c4,ID_1311744027813847040,"@Morning_Joe @StanMcChrystal A must read #Rage by @realBobWoodward 
#Americans vote in the memory of #RBG &amp; #JohnLewis 
#America do the right thing vote @JoeBiden @KamalaHarris 
@realDonaldTrump must be STOPPED
No #QAnons in #Congress 
#TrumpLied200KDied #TrumpHatesOurMilitary  #Trump is a #ClimateArsonist",TrishaMortimore,2020-10-01 19:05:21
146,5f834ed7aabcfe3ee19e59c5,ID_1312121532555034630,"@Abby68614489 @nprpolitics They have absorbed desperate theories and combined them into one mega theory. This includes Pizzagate which has seen people shoot up or attack pizza places in the belief they are doing human trafficking. They also believe that Trump is about to arrest ""deep state"" reps",jameswilletts91,2020-10-02 20:05:26
147,5f834ed7aabcfe3ee19e59c6,ID_1311781710938271744,@HillaryClinton No Hillary trump repeatedly has it's you the Democrats that show we the people how evil and corrupt you all are #WWG1WGA,Davidro18836658,2020-10-01 21:35:06
148,5f834ed7aabcfe3ee19e59c7,ID_1312143654958497792,"Biden will tarnish all the work Q has done. We must keep Trump in office, continue spreading truth &amp; looking at the bigger picture. Everything will fall into place... Corrupt politicians and celebrities will be exposed to greater society and the truth will be set free. #WWG1GWA",AreYouAwake_Yet,2020-10-02 21:33:20
149,5f834ed7aabcfe3ee19e59c8,ID_1312258055573303296,@koshersemite What is qanon?,sarhanabdelbsir,2020-10-03 05:07:55
150,5f834ed7aabcfe3ee19e59c9,ID_1311819230614941696,"#FollowTheMoney 

#ClintonGate #ObamaGate #BidenGate

Enjoy the SHOW!

'The BEST is yet to come'...

#GreatAwakening2Q2Q
#SaveTheChildrenWorldWide 
#WWG1WGAWORLDWIDE",nateWmorgan,2020-10-02 00:04:11
151,5f834ed7aabcfe3ee19e59ca,ID_1311825917824688128,"@CNN @LisaFranceCNN You @CNN along with all of PedoWood, and Sports Stars need to stay out of politics. The time for your exposure is at hand. You all fall....God wins",stephen_skipp,2020-10-02 00:30:46
152,5f834ed7aabcfe3ee19e59cb,ID_1312754216616767489,"@JackPosobiec I VOTE FOR THE House of Representatives TO DISAVOW The NY Times JUST AS THEY DID QANON! CRAZY CONSPIRACY THEORIES HAVE NO PLACE AMONG MSM! ITS TOO DANGEROUS, ESPECIALLY SINCE THEY ACTUALLY HAVE A PROFESSIONAL PLATFORM TO TRILLIONS.",MelindaRwoodard,2020-10-04 13:59:29
153,5f834ed7aabcfe3ee19e59cc,ID_1312825134214983686,@the_moviebob Lmao too bad sucker. Bad time to be in Pedowood. #TheGreatAwakeningWorldwide,Onionween,2020-10-04 18:41:17
154,5f834ed7aabcfe3ee19e59cd,ID_1312073121541828608,@Cernovich why stop them from eating their own? #wwg1wga,KC10er1,2020-10-02 16:53:03
155,5f834ed7aabcfe3ee19e59ce,ID_1312578479372853249,What if they Tainted the swabs for  the COVID testing before the debate?  #WWG1WGAWORLDWIDE  🧐,100_gin,2020-10-04 02:21:10
156,5f834ed7aabcfe3ee19e59cf,ID_1311703935670005764,@toozenforyall These famous celebrities be involved in child sacrifice and have to do evil things to get initiated and be famous. They inject adrenochrome to look younger. These ppl are sick and truly evil.,Miftah2Muchhhhh,2020-10-01 16:26:03
157,5f834ed8aabcfe3ee19e59d0,ID_1312867894678573057,@abbieasr @Matt_Dillahunty @yourewrongabout @CT_Bergstrom @jonathanstea @nataliexdean @slpng_giants @franklinleonard @MaraWilson @RexChapman @pattonoswalt you really put fucking pizzagate up the top with holocaust denial???,maddeypuppets,2020-10-04 21:31:12
158,5f834ed8aabcfe3ee19e59d1,ID_1312060740354924544,@jessica_pyper It's QAnon horseshit. Our Doomsday planes were scrambled before Trump's announcement.,Clintonite33,2020-10-02 16:03:52
159,5f834ed8aabcfe3ee19e59d2,ID_1312643044605407234,"Dale buys an AR-15 and writes a Qanon manifesto, but Hank stops him before he can shoot up the alley. Dale admits that Hank is his only real friend. Chuck Mangione guest stars as himself.",iamthepropane,2020-10-04 06:37:44
160,5f834ed8aabcfe3ee19e59d3,ID_1312289376441896960,"@meansfuckyou finally, the fight against pedophiles will be stopped. now black transgender people will again be able to steal children whom they teach to twinkle so that they can be sold on adrenochrome all over the world",info_terror,2020-10-03 07:12:23
161,5f834ed8aabcfe3ee19e59d4,ID_1312016967885258752,"@BuddyWinston @Andres_Cass @realDonaldTrump @FLOTUS I see a lot of QAnon posters saying this is part of the plan.

Flag it for review.",RomanticBallad,2020-10-02 13:09:55
162,5f834ed8aabcfe3ee19e59d5,ID_1312484334553579520,"@martingeddes God all of you are beyond deranged clowns. ""CUE"" and ""JFK JR."" and molepeople and Wayfair and all this fucking abject nonsense.

Here is the truth: you live abject desolate existences with no meaning or community. In this Qanon trash, you found it. And you're still morons.",EmmaWoowly,2020-10-03 20:07:04
163,5f834ed8aabcfe3ee19e59d6,ID_1311548143461433345,"@Crackerbox3 @tbiadvice @SonOfPepilepew @Williewill037 @yeahunoeme @para82nd_1 @LesterMoe6 @MpoppEileen @HowNowCow2020 @doug_in_nc @RickyCa69392149 @cow_cousin @viphires @Marston4ca42 @SwearengenMaude @3guylink @kpu6600 @JimBonine @1933Baby @Mistress_Jan @Skepmi @BPeske @AmericaFirstTV @OklahomaPatrio1 @deb_grojean @PWM62 @Narc_Problems @MarciaBunney @mlodgeg @Joeboken @USA_CheapSeats @BlueRootsRadio @HougenJ @MargeELDER8 @jillybeanerz88 @koslen_bambi @doc_next @evil_gop @CherylHirschi @42Gnome @DWilloughy @shelly2161 @EngineerLife55 @network_gal @89wunderlust @mizlisa19 @twitter @TwitterSupport @TwitterSafety 
Qanon account @Crackerbox3",Stand2getherAll,2020-10-01 06:06:59
164,5f834ed8aabcfe3ee19e59d7,ID_1312431636957421569,"@Manny_Funes It was, but then when I was talking to someone about how the QAnons have stalked me, he said they found his home by a search of his photo which is easy. That same tech fb does when it suggests tags.",hurry2021,2020-10-03 16:37:40
165,5f834ed8aabcfe3ee19e59d8,ID_1312941883526705156,@RepublicanHype @MSNBC @JoyAnnReid Y'all can't be the ones talking about conspiracy theories when y'all the ones who believe in QAnon bs,BasedcomradeBen,2020-10-05 02:25:12
166,5f834ed8aabcfe3ee19e59d9,ID_1312403137735647234,"@intheMatrixxx @SSG_PAIN @cblcrshr Seen many, thankQ!",DBarrettJr,2020-10-03 14:44:25
167,5f834ed8aabcfe3ee19e59da,ID_1312125653529968641,"@dbongino You are strong. You matter. What happens to you happens to us.

WWG1WGA",loyalpatriot10,2020-10-02 20:21:48
168,5f834ed8aabcfe3ee19e59db,ID_1312231521193914368,"@EsotericExposal ★ The ADRENOCHROME CONSPIRACY THEORY is 100% bullshit.
.. For clarification of context.",FurrLucee,2020-10-03 03:22:29
169,5f834ed8aabcfe3ee19e59dc,ID_1312041186656505858,@rebeccawatson Who else would Ben include in the comic? MLK? Lincoln? Maybe even JFK because of the QAnon stuff?,GordonGramsci,2020-10-02 14:46:10
170,5f834ed8aabcfe3ee19e59dd,ID_1312132591609278465,@X22Report Thank you. Because of your sacrifice we are free. Now let's keep it. #MAGA #WWG1WWGA,KimKriz1,2020-10-02 20:49:22
171,5f834ed8aabcfe3ee19e59de,ID_1311826415801729029,"Maybe I'll bug @toddschnitt 

I know some schnitt concerning current events

qanon 

proud boys

I know them both 

Good people

Excellent allies 

wwg'one'wga",OliversTrek,2020-10-02 00:32:44
172,5f834ed9aabcfe3ee19e59df,ID_1311562276424441856,@AOC Please release your birth certificate. We know you're not really AOC but Sandy Salazar. #qanon,CanDoAutistic,2020-10-01 07:03:09
173,5f834ed9aabcfe3ee19e59e0,ID_1312476275508879362,@daniel_errico @kakkiman People are spreading that may in fact be true. Qanon just spreads bat shit crazy conspiracy theories...,thestolz,2020-10-03 19:35:03
174,5f834ed9aabcfe3ee19e59e1,ID_1311506509638008832,@rn__deplorable Nothing fishy going on here huh?  Kek.   #WWG1WGA,Tmolinaro1,2020-10-01 03:21:33
175,5f834ed9aabcfe3ee19e59e2,ID_1312269416453861376,"@briantylercohen YOU’RE WATCHING A MOVIE 🎥 

PATRIOTS IN CONTROL🇺🇸

ENJOY THE SHOW🍿

WWG1WGA",JScrimple,2020-10-03 05:53:04
176,5f834ed9aabcfe3ee19e59e3,ID_1312498175723225088,"@SnowWhite7IAM Thank you for standing with those who choose to think for themselves &amp; seek truth. Thank you for these words of encouragement as well. God wins.
#WWG1WGA",IAmNotA35302481,2020-10-03 21:02:04
177,5f834ed9aabcfe3ee19e59e4,ID_1312064491711008768,"@RieneRichard @muricawithguns @WhatBindsUs @MikeCrapo @All100Senators Did you learn all that from 4chan or Qanon?
You clearly have all the answers.
Good luck navigating Nov after the landslide loss!",Cubbies108,2020-10-02 16:18:46
178,5f834ed9aabcfe3ee19e59e5,ID_1311913934283132934,"@travis_view QAnon brain: Millions of kids are being tortured as we speak but will wait for a tweet.

I love it that they have an explanation for anything. I can already see on Trump's funeral they'll claim they put some dead cabalist in the ground and that he's alive.",RosenbergRan,2020-10-02 06:20:30
179,5f834ed9aabcfe3ee19e59e6,ID_1312764665978662912,@MysterySolvent Was probably their weekly supply of adrenochrome  😂what better way to fight the effects of covid?  (Btw...  I don't believe that nonsense so shhhhhhh),nfspaz716,2020-10-04 14:41:01
180,5f834ed9aabcfe3ee19e59e7,ID_1311780719279116288,@Voice_OfReality @Ilhan It wouldn't be an Ilhan Omar tweet without Qanon boomer cringe posts in the replies.,ASkepticsm,2020-10-01 21:31:09
181,5f834ed9aabcfe3ee19e59e8,ID_1312207644375932928,@Asundance2 @RosemaryPhotog @RubenVe94833065 @BenjaminSpider @js_edit They're talking about how Qanon is a stupid conspiracy theory designed to do nothing else than hurt other people and make the world a worse place. Atleast everyone knows ISIS is bad. You ain't a Christian if you support these chumps.,TNFSG1,2020-10-03 01:47:36
182,5f834ed9aabcfe3ee19e59e9,ID_1312121726604509184,"@RepTrentKelly I'm disappointed that you voted in favor of the resolution condemning qanon &amp; asserting it is a conspiracy theory. You have appeared more level headed than to fall into the  ""let's call things a conspiracy theory"" trap.
Can you identify the conspiracy for me?",sbs4md,2020-10-02 20:06:12
183,5f834ed9aabcfe3ee19e59ea,ID_1313139051008909312,@IslandGirlPRV @Kn0ckIt0ff I say we replace his SS with Qanon proud boys for the duration.,maddriver67,2020-10-05 15:28:41
184,5f834ed9aabcfe3ee19e59eb,ID_1312787228125474817,@commentary_a @Pattihatestrump @realDonaldTrump sold out on America and #MAGA and #QAnon can’t see this or refuse to see it.,tinyathenaeum,2020-10-04 16:10:40
185,5f834edaaabcfe3ee19e59ec,ID_1312387394742689799,@DiamondandSilk @holmes_kc I love you ladies!  Sooo proud to serve along side of you!  #MYPRESIDENT #WWG1WGA,chefsueshattuck,2020-10-03 13:41:52
186,5f834edaaabcfe3ee19e59ed,ID_1312148295788052481,@nprpolitics Lol I smell fear...WWG1WGA. #GodWins,CindyWe59340593,2020-10-02 21:51:46
187,5f834edaaabcfe3ee19e59ee,ID_1311927036525543426,"Now that Trump has tested positive for Covid, what will the Qanon people say? Lack of adrenochrome?  🤣",fxgeorge_1,2020-10-02 07:12:34
188,5f834edaaabcfe3ee19e59ef,ID_1312130811374649345,Plus you know they've sussed some expensive intervention treatment for the super wealthy from fucking adrenochrome or some shit,BaneNook,2020-10-02 20:42:18
189,5f834edaaabcfe3ee19e59f0,ID_1312117540194140160,@scionaut We are one with the universe!  WWG1WGA,Chipsah85328798,2020-10-02 19:49:34
190,5f834edaaabcfe3ee19e59f1,ID_1312564705878253573,"@JillFilipovic The next SCOTUS will be Amy Coney Barrett. Say good bye to adrenochrome, baby part sales, funneling through planned parenthood to DNC and the wish of Margaret Sanger being implemented on the black community with YOUR help. Do you acknowledge how racist you REALLY are or no??",tuftakilme,2020-10-04 01:26:26
191,5f834edaaabcfe3ee19e59f2,ID_1312090284189257729,"@Fantast1Reality They're not being metaphorical when they talk about Satan worshippers harvesting the blood of children (one of Qanon's claims). It's modern day blood libel; you may have to look that one up to. Do read the article first, though; it's excellent.",amen_ammonite,2020-10-02 18:01:15
192,5f834edaaabcfe3ee19e59f3,ID_1312928280643854336,"@Americanpride94 @HannahS10568417 
I follow ALL my FELLOW PATRIOTS 🇺🇸 WWG1WGA ❤️ GOD BLESS AMERICA 🙏",HannahS10568417,2020-10-05 01:31:09
193,5f834edaaabcfe3ee19e59f4,ID_1312906989702459392,"@GOP The Republicans who voted against the anti-QAnon resolution: Arrington, Burgess, Flores, &amp; Babin of TX; Bishop of UT; Brooks of ALA; Carter &amp; Ferguson of GA; Davidson of OH; Duncan &amp; Norman of SC; Gosar of AZ; Kelly &amp; Perry of PA; Tiffany of WI; Webster of FL; King of IA. EXPLAIN",William08111376,2020-10-05 00:06:33
194,5f834edaaabcfe3ee19e59f5,ID_1311970004766785537,Obama caused pizzagate,QanonTheory,2020-10-02 10:03:19
195,5f834edaaabcfe3ee19e59f6,ID_1311679262844481537,@HillaryClinton Adrenochrome,brianc0nn0r,2020-10-01 14:48:00
196,5f834edaaabcfe3ee19e59f7,ID_1311621440198778883,"@WhipLash347 Thanks for all ur hard hard..

Your a blessing man...

I dont have facebook but I always asked my wife to go on ur Facebook page to read ur post....

Legend and

ThankQ",JonmarcoSanchez,2020-10-01 10:58:14
197,5f834edbaabcfe3ee19e59f8,ID_1311767357384138752,"Disappointed in the myopic approach of certain digital rights groups to advocacy on child safety issues. Instead of buying into QAnon-style misinformation about child abuse, activists should be firmly repudiating this toxic discourse and partnering with groups who know the topic.",qirtaiba,2020-10-01 20:38:04
198,5f834edbaabcfe3ee19e59f9,ID_1312335714256744454,@realDonaldTrump overwhelming majority of #Armenians in the US support you. It's time to step up and #StopAzerbaijaniAggression against Christian Armenians in #Artsakh by Turkey and Azerbaijan. They are using mercenaries from Syria &amp; Lybia #BoycottTurkey #ArtsakhStrong #WWG1WGA,LogicEnforcmnt,2020-10-03 10:16:30
199,5f834edbaabcfe3ee19e59fa,ID_1311986063947239424,@RealJamesWoods Adrenochrome with a mega shot adrenaline chaser.,CharleswbaileyW,2020-10-02 11:07:07
200,5f834edbaabcfe3ee19e59fb,ID_1312005143030722560,@VincentCrypt46 maybe they are gone but he feels our love and support WWG1WGA,cathykoester7,2020-10-02 12:22:56
201,5f834edbaabcfe3ee19e59fc,ID_1312175097449312256,@Reuters Those 17 Republicans' wives are all in QAnon,Michaelinvoid,2020-10-02 23:38:16
202,5f834edbaabcfe3ee19e59fd,ID_1312147790701551616,"@5_2blue So, is QAnon the new way for Russia to funnel money now that the NRA is defunct?",MCaffrey_ACC,2020-10-02 21:49:46
203,5f834edbaabcfe3ee19e59fe,ID_1311495288830529537,"@realDonaldTrump DONT WORRY, ONCE THE JUSTICE DEPARTMENT IS RESTORED BY THE DEMOCRATS AND POWER RETURNED TO THE PEOPLE, THEY ARE COMING FOR YOUR PALS...

PO BOYS
QANON
KKK

ALL HOUSE HOLD NAMES TO YOU.",LeResistanceNow,2020-10-01 02:36:57
204,5f834edbaabcfe3ee19e59ff,ID_1311652384360165376,"@thehill I thought all the Qnuts and white supremacists would be outraged by this. According to the comments so far, I was right.",TimesUpGop,2020-10-01 13:01:12
205,5f834edbaabcfe3ee19e5a00,ID_1312168440799490048,@MeidasTouch @RealRonHoward Not to be Qanon but was this a plot to infect Joe that backfired?,truckgray,2020-10-02 23:11:49
206,5f834edbaabcfe3ee19e5a01,ID_1311825454228221954,"@EdMarkey @JMechanic So would the RW version have Putin driving, the Proud boys and QAnon right behind Putin, and Trump with a toy train conductor hat and a paddle ball in the caboose?",travisprmd,2020-10-02 00:28:55
207,5f834edbaabcfe3ee19e5a02,ID_1311540098110902272,"#TheSocialDilemma is doing the exact same type of Social Engineering its crying about.  Surrounding viewers with obvious truths then inserting stuff they want to debunk or push such as Racial division, divisive politics, #conspiracies #pizzagate etc
#Hypocritical #Manipulation",iamadamsky,2020-10-01 05:35:01
208,5f834edbaabcfe3ee19e5a03,ID_1311627204896325632,"@GroverNorquist @realDonaldTrump That’s lies of Trump &amp; his Fox News &amp; QAnon conspiracy. Joe made it clear that only those who made more than $400,000 will pay more taxes",PAmegazo,2020-10-01 11:21:09
209,5f834edbaabcfe3ee19e5a04,ID_1312176871757344768,@MMFLint I hate Trump as much as the next decent American.  But to float a conspiracy like that is as bad as QANON.  You should be ashamed of yourself.  I believe Trump deserves to be beaten badly.  But I also wish for him to be in good health as I would for anyone.,CarpathianMts,2020-10-02 23:45:19
210,5f834edcaabcfe3ee19e5a05,ID_1313074078429970432,@TheRickyDavila Get a life! He is the people's president...WE THE PEOPLE ❤️ HIM! #TRUMP2020 #WWG1WGA #WarriorTrump,MamaBearIsBack1,2020-10-05 11:10:30
211,5f834edcaabcfe3ee19e5a06,ID_1311799817979547651,@Carditaly006457 @StlCrdsfn11 Full in on that QAnon conspiracy huh? Disgusting.,carameleyedgirl,2020-10-01 22:47:03
212,5f834edcaabcfe3ee19e5a07,ID_1311514309634084864,"@substitute never disappeared, just morphed into Qanon",_timchevalier_,2020-10-01 03:52:32
213,5f834edcaabcfe3ee19e5a08,ID_1311849887454044160,"@StoryofEverest I think it will be beneficial because just like The Proud Boys, many Trump supporters don’t know what QAnon is. People are researching what these hate groups are now-Trump is losing the votes of people who didn’t realize how corrupt he was.",RachelTietz,2020-10-02 02:06:00
214,5f834edcaabcfe3ee19e5a09,ID_1312802470914031621,"@Dayna_was_here @whatsqoinqon Q is a psyop fraud and has driven you insane with his excellent hopium. 

Can all the #Qanons plz shit tf up about arrests habbening for the zillionth time?",G0yper,2020-10-04 17:11:14
215,5f834edcaabcfe3ee19e5a0a,ID_1313071876051214336,"@openandalive @KatyAnn777 America has the best President ever and the world has a leader who we can respect, admire and love. WWG1WGA 🇬🇧",2Thes2_11_12,2020-10-05 11:01:45
216,5f834edcaabcfe3ee19e5a0b,ID_1313069212668231680,@realDonaldTrump Europe stands with you mr. President #WWG1WGA ♥️♥️♥️♥️♥️♥️♥️♥️,ZlisaKudrovski,2020-10-05 10:51:10
217,5f834edcaabcfe3ee19e5a0c,ID_1312119651489333249,"This pizzagate stuff has really gone too far man, Chrissy has just lost a fuckin baby you’re all sick.",rhianneholmes,2020-10-02 19:57:57
218,5f834edcaabcfe3ee19e5a0d,ID_1312405971394854914,"How long do you think it will be before @realDonaldTrump or someone close to him suggests @JoeBiden or someone acting on his behalf infected the president with #COVID19 ? 

#TrumpHasCovid #Trump #Election2020 #TrumpCovid #QANONS #QAnon2020 #ConspiracyTrump",ubeenstryked,2020-10-03 14:55:41
219,5f834edcaabcfe3ee19e5a0e,ID_1312552236791279618,@DrewHolden360 @gabrielsherman People are weird. So the Senate can spend the time condemning QAnon but we have to tolerate listening to leftist lunacy.,AnHonest_ConMan,2020-10-04 00:36:53
220,5f834eddaabcfe3ee19e5a0f,ID_1311700917872283648,@wutareyoueven @Anna_63 @dennispiwinski @magagrandpa @marklevinshow @SethAbramson So I see you have given up having an adult debate. 🇺🇸 WWG1WGA,StonKold,2020-10-01 16:14:03
221,5f834eddaabcfe3ee19e5a10,ID_1312760153926639618,"Im sending my prayers to @realDonaldTrump and @FLOTUS  along with all Patriots out there. We can ride out this storm. Think where our saying came from. Where we go one, We go all....Its off ofJFKs boat meant to ride the storm out!! #WWG1WGA #StormIsUponUs #Trump2020",sithmommy13,2020-10-04 14:23:05
222,5f834eddaabcfe3ee19e5a11,ID_1312431420569260034,"@amvetsupport Qanon is a:
* Dime store palm reader
* Post Facto Nostradamus
* Subway Tarot Card reader",JerichoTasker,2020-10-03 16:36:49
223,5f834eddaabcfe3ee19e5a12,ID_1312560062615830528,"@ISetYouStraight @NYCAIeks @eugenegu @realDonaldTrump Apparently some can’t see the same clothes or no IV traces on the hand, or the weird editing at “Therapeutics” but hey QAnon stuff is all truth along with Pedo Pizza joints.",mujnaqvi,2020-10-04 01:07:59
224,5f834eddaabcfe3ee19e5a13,ID_1312105076102586368,The Republicans who voted against the anti-QAnon resolution are ... and Ralph Norman of South Carolina; Paul Gosar of Arizona; Mike Kelly and Scott Perry of Pennsylvania; Tom Tiffany of Wisconsin; Daniel Webster of Florida; and Steve King of Iowa.,Gypsygirlo3,2020-10-02 19:00:02
225,5f834eddaabcfe3ee19e5a14,ID_1312838474102263809,"@SWalmisley @Sapphire__Steel Worst of all, New Cons is also infested with a bit of (hidden from the old conservative Christians view) QAnon &amp; MAGA filth.
Everyone is counting down till the first Graham Capill incident.",WBOPvoter,2020-10-04 19:34:18
